16,"NBC sets new lineup, return of 'must-see' Thursdays with 'This Is Us' move","The original 'Will and Grace' gang: Sean Hayes as Jack McFarland, Megan Mullally as Karen Walker, Eric McCormack as Will Truman and Debra Messing as Grace Adler, will be back. (Photo: George Lange, NBC)

NBC has big plans in store for this season's breakout drama hit This Is Us. Not only has the series been renewed for two more seasons, but the network is shifting it to a key 9 p.m. ET/PT slot on Thursday night and will air it following the Super Bowl on Feb. 4.

The moves are part of a new schedule that will add five dramas and three new comedies, but as with last year, only three fall newcomers: A 12-episode revival of former hit comedy Will & Grace, also on Thursdays; The Brave, a drama about undercover military heroes starring Mike Vogel as a special-ops agent and Anne Heche as a deputy CIA director, which gets the post-Voice slot on Mondays; and Law & Order True Crime: The Menendez Murders, tracking the true story of Los Angeles brothers who killed their parents. Set to follow Will & Grace, Great News and Us on Thursdays, it's part of what NBC Entertainment chief Robert Greenblatt on Sunday called an attempted ""return of must-see TV"" that night as a promotional hook.

Sterling K. Brown is Randall and Chrissy Metz is Kate in NBC's popular drama 'This Is Us.' (Photo: Ron Batzdorff, NBC)

NBC also renewed a remake of feature film Taken, moving to Fridays, and first-year comedies The Good Place and Great News (producer Tina Fey will appear in the newsroom comedy next season). Also back: Timeless, a time-travel fantasy (and the top pick in USA TODAY's Save Our Shows poll), that could return as early as next spring. After canceling the show Thursday, in a rare reversal the network changed its mind on Saturday, thanks to some lobbying by producers.

Mike Vogel as Michael Dalton, Noah Mills as Joseph J. McGuire, Hadi Tabbal as Amir Al-Rasani, Demetrius Grosse as Anthony ""Preach"" Carter, Natacha Karam as Jasmine ""Jaz"" Ervin in 'The Brave.' (Photo: Jeff Riedel, NBC)

Cancellations included Grimm, spring comedy Powerless, limited series Emerald City and short-lived spinoff The Blacklist: Redemption. But NBC says there's a chance that comedy Trial & Error and Chicago Justice, the fourth and newest in Dick Wolf's Windy City franchise, could return later. Among other schedule changes, The Blacklist will shift to Wednesdays and Blindspot also will move to Fridays.

For the season (which ends May 24), NBC has held steady, averaging 8.2 million viewers, ranking second behind CBS, and is first among adults ages 18 to 49, its core demographic, where it's down a slight 1% from last year.

NBC's fall schedule (new shows in bold, new time slots in italics; all times ET/PT):

Monday: 8, The Voice; 10, The Brave.

Tuesday: 8, The Voice; 9, Superstore; 9:30, The Good Place; 10, Chicago Fire.

Wednesday: 8, The Blacklist; 9, Law & Order: SVU; 10, Chicago PD

Thursday: 8, Will & Grace; 8:30, Great News; 9, This is Us; 10, Law & Order True Crime: The Menendez Brothers

Friday: 8, Blindspot; 9, Taken; 10, Dateline NBC.

Saturday: 8, Drama repeats; 10, Saturday Night Live repeats.

Sunday: 7, Football Night in America; 8:20, Sunday Night Football.

Read or Share this story: https://usat.ly/2resNmk",usa-today
6,Analysis: Donald Trump has biggest credibility gap of any president since Nixon,"President Donald Trump arrives for Liberty University's commencement Saturday in Lynchburg, Virginia. (Photo: BRENDAN SMIALOWSKI, AFP/Getty Images)

President Trump drew the biggest Inaugural crowd in history — except he didn’t. President Obama wiretapped Trump Tower during the campaign — except there’s no evidence that he did. Trump fired FBI director James Comey because the deputy attorney general concluded he had mishandled the Hillary Clinton email investigation — except now the president says it was his decision alone and cites the Russia investigation as the reason.

On issues big and small, substantive and cosmetic, the Trump White House has failed to give accurate accounts of what happened until photographs, records, reporting and, in some cases, the president's own words provide a new version of the facts. Even when confronted with evidence, the president and his spokespeople don’t always acknowledge the need to correct a falsehood.

This doesn’t seem to bother Trump.

“It is not possible for my surrogates to stand at podium with perfect accuracy!” he tweeted Friday with apparent good cheer, then mused about canceling the daily press briefing. Later, press secretary Sean Spicer didn't make it clear whether the president was serious or joking about upending a fixture of White House operations since the Harding administration, and he wouldn't expand on a separate tweet from Trump suggesting that he might have recorded his conversation with Comey.

Concerned or not, Trump now faces the biggest credibility gap of any president since at least Richard Nixon during Watergate (a scandal that forced his resignation) or Lyndon Johnson during the Vietnam War (a spiraling controversy that prompted him not to seek a second full term). For LBJ, it was the disparity between the official version of the war's course and the reporting from the front lines that added the phrase “credibility gap” to the political lexicon.

""I wrote a book about what goes into making great presidential leadership, and one of the elements I said was credibility, was trust,"" said presidential historian Robert Dallek, author of Hail to the Chief: The Making and Unmaking of American Presidents as well as biographies of Franklin Roosevelt, John Kennedy, Nixon and Johnson. ""When presidents lose the trust of the public, I think it's very difficult if not impossible for them to govern this country.""

On Trump, Dallek warned, ""His credibility is very shaky.""

Read more:

The current controversies have taken a toll on Americans' views of Trump. In a Quinnipiac Poll this month, those surveyed said by 61%-33% that Trump wasn't honest. That is a 28-percentage-point underwater rating on honesty, double the 14-point divide he scored in the same survey at the beginning of the year.

The poll was taken before the latest and most spectacular example: The decision to fire Comey. At the White House Tuesday night, Spicer said the decision had been made by Deputy Attorney General Rod Rosenstein, who had criticized Comey's handling of the investigation into Hillary Clinton's emails; Trump had accepted Rosenstein's recommendation. Vice President Mike Pence repeated that explanation to reporters on Capitol Hill on Wednesday.

But on Thursday, Trump told NBC's Lester Holt that he had decided to fire Comey regardless of what Rosenstein recommended, and he cited a different reason. ""When I decided to just do it, I said to myself, I said, you know, this Russia thing with Trump and Russia is a made-up story. It's an excuse by the Democrats for having lost an election that they should have won.""

Trump's decision to dismiss the FBI director has rattled official Washington, stoked what Democrats already call the ""Resistance,"" and fueled reporting that the president is about to shake up his senior White House staff — though the fiercest controversies have centered on the president's statements, not those of his aides. Questions about whether Trump will stand by his word imperil the administration's efforts to negotiate a health-care compromise and a major tax package with members of Congress. And it casts a cloud over his first international trip, which begins this week.

The firestorm over Comey's ouster comes on the heels of lower-voltage complaints about ways in which the Trump White House has reduced disclosure and transparency. The administration has ended the Obama White House practice of regularly releasing logs of White House visitors. The White House barred the U.S. press pool from taking photos at the beginning of the president's meeting with Russian officials last week. The press shop even refuses to disclose whether Trump is playing golf during his weekend visits to his golf clubs.

""President Trump has sacrificed his credibility (with) his outrageous disregard for the truth and his penchant for outrage,"" said Ron Klain, a senior White House aide in the Clinton and Obama administrations. ""It will be sorely missed when a crisis comes.""

Klain called Trump ""a polarizing president with a dubious relationship to facts"" who has created ""an environment where his supporters believe him even when he is lying, and more and more Americans won’t believe him even if he is telling the truth.""

Credibility is a precious political resource, says Frank Donatelli, a Republican consultant and political director in the Reagan White House.

""Presidential credibility can enhance public approval, as in 'he acts on what he believes,'"" Donatelli said, noting that personal popularity helped Reagan and other presidents succeed even when support for specific policies was lower. That's one reason a president's approval rating is so closely watched. ""A president's influence over events is directly related to his standing with the voting public. Members of Congress will be more deferential to a president with strong public support.""

Trump's rating seems relatively stable, ticking down just a bit in two surveys taken since FBI furor. His approval rating was 39% in both the Gallup and NBC/Wall Street Journal polls posted Sunday. That is an historic low for a modern president at this early point in his presidency, but it's just about where he has stood through the first 100 days of his tenure.

Trump allies also take comfort in the low approval ratings for those pressing the questions. Just 34% approve of the job congressional Democrats are doing, according to the Quinnipiac Poll. By 58%-37%, they disapprove of the way the news media cover Trump. But an even bigger majority, 65%-31%, disapprove of the way Trump talks about the news media. And by 57%-31%, they trust the news media over Trump to tell the truth about important issues.

On this, and other issues, there is a sharp partisan divide. Among Democrats, 91% trust the news media more. Among Republicans, 72% trust Trump more. Independents trust the news media by more than 2-1, 57%-27%. The survey of 1,078 people, taken May 4-9, has a margin of error of plus or minus three percentage points.

Credibility has damaged officials beyond Trump. Based on assurances from then-national security adviser Michael Flynn, Vice President Mike Pence assured Americans that Flynn hadn't discussed U.S. sanctions in a conversation with Russian officials before the Inauguration; when that turned out to be untrue Flynn was fired.

House Intelligence Chairman Kevin Nunes (R-Calif.) was forced to step down from leading the panel’s investigation into Russian meddling in the U.S. election after he became enmeshed in White House attempts to justify Trump’s debunked accusation of illegal wiretapping by Obama during the campaign.

Then there's Spicer, regularly dispatched to defend Trump's most provocative assertions, who was the target of a brutal parody on NBC's Saturday Night Live.

""Trump is innocent,"" the Spicer figure, portrayed by Melissa McCarthy, told a White House briefing in her role as Spicer. ""How do we know? Because he told us so. Period."" When she uses a motorized White House podium to track down Alec Baldwin, playing Trump, at his New Jersey golf course, she demands, ""Have you ever told me to say things that aren't true?""

""Only since you started working here,"" Baldwin replied.

Read or Share this story: https://usat.ly/2qgfbty",usa-today
9,Aric Almirola fractures back in violent crash at Kansas Speedway,"CLOSE Skip in Skip x Embed x Share NASCAR's Aric Almirola was airlifted to the University of Kansas Medical Center after getting into a fiery crash at the Go Bowling 400. USA TODAY

Aric Almirola, center, with his No. 43 Richard Petty Motorsports team at Martinsville Speedway on April 1. (Photo: Michael Thomas Shroyer, USA TODAY Sports)

Aric Almirola was released from a Kansas hospital Sunday morning after sustaining injuries in a multi-car crash Saturday night in the Go Bowling 400 at Kansas Speedway.

Almirola sustained a compression fracture to his T5 vertebra but is mobile, his team, Richard Petty Motorsports, said in a statement. Almirola is scheduled to fly back to his home in Mooresville, N.C., Sunday and will be monitored by doctors in Charlotte this week.

Two weeks remain before the next Monster Energy NASCAR Cup Series point race — the Coca-Cola 600 at Charlotte Motor Speedway — with the non-points All-Star race this weekend, also at Charlotte.

Almirola, 33, caught the worst of a three-car collision with Joey Logano and Danica Patrick during Saturday's race. A part broke inside Logano's car, causing his No. 22 Ford to veer sharply to the left and hard into Danica Patrick's 10 Ford in Turn 1 shortly after a restart on Lap 69. Almirola, who was trailing, came up on the wreck and hit both cars hard, lifting the No. 43 Ford's back wheels off the racing surface.

MORE COVERAGE:

Almirola's window net was lowered but safety crews continued to work to release him from the car, removing the windscreen and cutting off the top of the car. He was alert when he was pulled from the car and was placed on a board before being airlifted to University of Kansas Medical Center.

Logano and Patrick were checked and released from the infield care center.

Almirola is competing in his 10th season in the NASCAR Cup Series and his sixth full-time with RPM. He won the 2014 summer race at Daytona International Speedway and has 10 career top-five finishes, including two this season — in the Daytona 500 and Talladega Superspeedway last weekend. Almirola also won the Xfinity Series race at Talladega a week ago.

The Tampa native is married to Janice and they have two children, Alex and Abby.

Denny Hamlin, who suffered a compression fracture in his lower back after a 2013 crash at Auto Club Speedway, shared his knowledge and tweeted support to Almirola on Twitter:

Feel bad for @aric_almirola. What makes this injury even worst is he will feel ready to return to racing before his body will allow him to. — Denny Hamlin (@dennyhamlin) May 14, 2017

Former NASCAR driver and current NBC commentator Jeff Burton also expressed empathy with Almirola on Twitter Sunday. Burton said he had compression fractures in three vertebrae during his career:

I had compression fractures of 3 vertebrate. @aric_almirola will have to use patience in recovery. His great conditioning will help him. — Jeff Burton (@JeffBurton) May 14, 2017

PHOTOS: FIERY CRASH IN GO BOWLING 400",usa-today
6,Rex Tillerson not worried about his independence in wake of James Comey firing,"U.S. Secretary of State Rex Tillerson (Photo: Mark Wilson, Getty Images)

Secretary of State Rex Tillerson said Sunday he is not worried about how much independence President Trump will give him to do his job despite Trump's decision last week to fire FBI Director James Comey in the midst of an FBI investigation into the Trump campaign's ties to Russia.

""I have a great relationship with the president,"" Tillerson told Meet the Press host Chuck Todd on NBC News. ""I understand what his objectives are. When I'm not clear on what his objectives are, we talk about it. But I am devoted to helping the president achieve his objectives, helping him be successful. And I understand I have to earn his confidence every day with how I go about those affairs and how I go about conducting the State Department's activities consistent with the direction he wants to take the country.""

Tillerson made those comments in response to a question from Todd about whether Comey's abrupt firing would ""shake your concern"" about how much independence Trump would give him.

""Not at all,"" Tillerson replied.

Asked what the line between service to Trump and service to the country is for him, Tillerson said he ""will never compromise my own values.""

""And so that's my only line,"" he said. ""And my values are those of the country.""

However, Senate Armed Services Chairman John McCain, R-Ariz., criticized Tillerson recently for tell Department of State employees that ""conditioning our foreign policy too heavily on values creates obstacles to advance our national interests.""

""With those words, Secretary Tillerson sent a message to oppressed people everywhere, 'Don't look to the United States for hope,' "" McCain wrote in an op-ed in the New York Times last week.

""I make a distinction between values and policy,"" Tillerson said on Meet the Press. ""A policy has to be tailored to the individual situation. To the country. To its circumstances. To the broader issues that we are addressing in terms of advancing our national security interest, our national economic interest.""

""And so the values guide our policy, but if we put our values in the front of our policies and say, 'This is our policy,' we have no room to adapt to changing circumstances to achieve our ultimate objective,"" the secretary of State said. ""And I think if we are successful in achieving our ultimate diplomatic and national security objectives, we will create the conditions for the advancement of freedom in countries all over the world.""

One of those national security objectives, Tillerson said, is to try to establish a better relationship with Russia despite that nation's interference in last year's U.S. presidential election. ""The president, I think, has made it clear that he feels it's important that we re-engage with Russia,"" he said. ""The relationship with Russia, as he has described, and I have described as well, is I think at an all-time low point since the end of the Cold War, with a very low level of trust. I think it's in the interest of the American people, it's in the interest of Russia, the rest of the world, that we do something to see if we cannot improve the relationship between the two greatest nuclear powers in the world.""

Asked what repercussions the Russians should face for interfering in the U.S. election, Tillerson did not offer any specifics. ""They're (repercussions) just part of that broader landscape of conversations,"" he said. ""And I think the real impact is it serves yet again to undermine the trust between the United States and Russia...And so what we're exploring is how do we begin the process of restoring that trust.""

Read more:

Read or Share this story: https://usat.ly/2rewoAT",usa-today
16,Miss USA 2017: Everything you need to know,"CLOSE Skip in Skip x Embed x Share 51 women from all 50 states plus DC will compete for the Miss USA 2017 crown. USA TODAY

Miss USA 2017 has a tough act to follow.

The Miss USA pageant, which returns this weekend, broke barriers last year by awarding the crown to U.S. Army Reserves captain Deshauna Barber. Not to be confused with its competitor, Miss America, Miss USA is a scholarship portion that also serves as the intermediate competition of the Miss Universe organization, with the winner moving onto the global Miss Universe pageant.

Ahead of this year's competition, here's everything you need to know.

How to watch

Miss USA will air live from the Mandalay Resort and Casino in Las Vegas on FOX on Sunday at 8 p.m. ET/PT, and will stream via the FOX Now app for participating TV providers.

The hosts and judges

This year's panel of judges includes author and trans activist Janet Mock, The Real TV host Jeannie Mai, businesswoman and Dress for Success founder Nancy Lublin, TV personality Carson Kressley, former Miss Universe Brook Lee and the Somali-American model Halima Aden, who made history as the first woman to compete in a Miss USA state pageant wearing a hijab.

Dancing With The Stars judge Julianne Hough and actor Terrence J return to the competition this year as co-hosts, with model/author Ashley Graham interviewing contestants as Miss USA's backstage host.

The show will also feature performances from Pitbull and Brett Eldredge.

The contestants

51 women will compete in this year's Miss USA pageant, representing the 50 states and District of Columbia. The pool of contestants include lawyers, entrepreneurs, women's advocates and one newly-minted college grad: Miss Kentucky USA Madelynne Myers, who is skipping her Vanderbilt University graduation ceremony this weekend to compete for the Miss USA crown instead.

The swimsuit portion

Miss Teen USA, another pageant under the Miss Universe umbrella, made headlines by eliminating its swimsuit portion, with the contestants wearing athleisure instead. Miss USA host Julianne Hough told USA TODAY that while the swimsuit portion will still be featured in Sunday's competition, the Miss Universe organization is exploring other options.

""We’re still moving in that direction,"" she said. ""I’ve seen on social media, there’s a huge following in the pageant world and a lot of people like the old-school tradition of swimsuits. We’re not trying to come in and change tradition, but I definitely think that we are trying to be forward-thinking.""

The Q&A portion

The 2017 Miss USA pageant will debut a new Q&A format featuring user-submitted questions. In partnership with theSkimm, the competition is asking viewers to send their questions for the Miss USA finalists ahead of Sunday's show by submitting them online.

Read or Share this story: https://usat.ly/2r9Q09z",usa-today
16,Paris Jackson: Why I love nudity,"Paris Jackson, fully clothed, at the MTV Movie & TV Awards. (Photo: Gregg DeGuire, WireImage)

Paris Jackson is naked and proud. The actress, model and daughter of Michael Jackson took to Instagram Saturday to explain, in a lengthy caption for a topless photo, why nudity helps her express herself.

""For those questioning what i stand for,"" she writes, nudity ""started as a movement for ‘going back to nature,’ ‘expressing freedom,’ ‘being healthier.’ "" Now, ""it helps me feel more connected to mama gaia.""

Being naked doesn't have to be a sexual thing, Jackson writes. ""Not only is your body a temple and should be worshipped as so, but also part of feminism is being able to express yourself in your own way, whether it's being conservative and wearing lots of clothes or showing yourself.""

The 19-year-old says she likes to, as she puts it, absorb ""mother earth's energy"" by walking barefoot in the soil and tanning her naked skin. The ""human body is a beautiful thing and no matter what 'flaws' you have,"" she says, ""and you should express yourself however you feel comfortable.""

And if you don't agree with her opinion of nudity, no worries: ""i completely understand and i encourage you to maybe no longer follow me, but i cannot apologize for this in any way,"" she says.

Here's the full post.

i'll say it again for those questioning what i stand for and how i express myself. nudity started as a movement for ‘going back to nature’, ‘expressing freedom’, ‘being healthier’ and was even called a philosophy. being naked is part of what makes us human. for me it helps me feel more connected to mama gaia. i'm usually naked when i garden. it's actually a beautiful thing and you don't have to make it sexual the way many hollywood stars (and the media) do. not only is your body a temple and should be worshipped as so, but also part of feminism is being able to express yourself in your own way, whether it's being conservative and wearing lots of clothes or showing yourself. there's different ways of absorbing mother earth's energy, my favorites are earthing which is absorbing the earths vibrations from contact between the soil and your bare feet, as well as letting your naked skin absorb the rays of the sun. the human body is a beautiful thing and no matter what ""flaws"" you have, whether it be scars, or extra weight, stretch marks, freckles, whatever, it is beautiful and you should express yourself however you feel comfortable. if this makes some of you upset i completely understand and i encourage you to maybe no longer follow me, but i cannot apologize for this in any way. it is who i am and i refuse to shy away and keep my beliefs a secret. every one as an opinion and every one has their beliefs. we don't always agree with one another and that's okay. but again, we are all human, and to appreciate the things that other people do that make us human helps us feel connected. how can that be a bad thing? A post shared by Paris-Michael K. Jackson (@parisjackson) on May 12, 2017 at 6:13pm PDT

Even those who don't follow Jackson on Instagram will be seeing plenty of the starlet soon when she makes her feature film debut in director Nash Edgerton's next movie for Amazon Studios.

Read or Share this story: https://usat.ly/2qfYE9a",usa-today
9,Aric Almirola suffers back injury following Kansas crash | FOX Sports,"Aric Almirola suffered a compression fracture on his T5 vertebra in a fiery crash Saturday night at Kansas Speedway, a spokesperson for Richard Petty Motorsports said Sunday morning.

The good news is that Almirola has been released from a Kansas hospital and will fly home to Mooresville, N.C., today, the team said, noting that “Almirola is mobile and will follow-up with his doctors in Charlotte.”

Under the circumstances, that’s about as good a news as can be expected following the horrific crash.

The incident occurred just after a restart on Lap 199 of the 267-lap Go Bowling 400 at Kansas. It appeared that the right-front brake rotor on Joey Logano’s Team Penske Ford exploded in Turn 1 while he and Danica Patrick were racing for 11th place.

Logano’s damaged car turned left and hit Patrick, putting them both into the wall. Almirola, who was about 10 cars back couldn’t stop and hit Logano’s car at a high rate of speed in Turn 2.

Patrick and Logano were seen at the track’s infield care center and were released uninjured, but rescue workers had to cut the windshield and roof of Almirola’s car to extricate the injured driver during a 27-minute red flag period.

From there, Almirola was airlifted by helicopter to University of Kansas Medical Center where he spent the night.

A Richard Petty Motorsports representative said in a e-mail to FOXSoorts.com that the team will not know when Almirola will be able to return to the cockpit until after he meets with his doctors in Charlotte later this week.

Feel bad for @aric_almirola. What makes this injury even worst is he will feel ready to return to racing before his body will allow him to. — Denny Hamlin (@dennyhamlin) May 14, 2017

Happy to hear this. Get well soon, Aric. https://t.co/zOO8A7JTNi — Roush Fenway Racing (@roushfenway) May 14, 2017

I am wishing my friend and driver a speedy recovery! https://t.co/qs3eMTTLdZ — Drew Blickensderfer (@drewblick) May 14, 2017

FOX Fantasy Auto Form a Racing Team, Compete for Prizes

Play Now!",fox-sports
9,5 fights to make after UFC 211: Miocic vs. dos Santos 2 | FOX Sports,"Frankie Edgar vs. the winner of Jose Aldo vs. Max Holloway or Cub Swanson

Frankie Edgar stopped Yair Rodriguez’s hype train in its tracks Saturday night, stamping his claim to the No. 1 contender spot in the UFC featherweight division.

Edgar obviously deserves a title shot, but it’ll be a hard sell if Jose Aldo unifies the title against Max Holloway next month. Aldo is just one of three men to beat “The Answer” during his career and he’s done it twice.

If Aldo manages to keep the belt at UFC 212, I’d like to see him face off against Cub Swanson again in a No. 1 contender’s bout. The pair of featherweights fought back in 2014 and Edgar left with a fifth-round submission win in a fight he thoroughly dominated. But since then, Swanson has gone 4-1 and won back to back exciting decisions in bouts where he cracked 100 significant strikes, something he hadn’t done in his UFC or WEC career.

If Holloway wins, however, the UFC can go ahead and make Holloway vs. Edgar that night if they want to.",fox-sports
9,Watch Nacho's ridiculously cheeky goal to keep Real Madrid en route to the La Liga title | FOX Sports,"Real Madrid are chasing the La Liga and Champions League double, but the Spanish title comes first. To capture that trophy, they’re looking to win out because Barcelona are even on points with them and they need to take care of business to hold on. That meant beating Sevilla on Sunday.

They got off to a fantastic start with Nacho’s goal in the 10th minute, with the Spanish defender taking full advantage of some slack defending by Sevilla to fire his team ahead.

INCREÍBLE GOL, goooooooooooool del @realmadrid, gooooooooooooool de @nachofi1990 que madrugó a todos en un tiro libre #beINLaLiga pic.twitter.com/3h8yq0V7ON — beIN SPORTS Español (@ESbeINSPORTS) May 14, 2017

Marco Asensio was bundled over by Sevilla’s defense, but Nacho didn’t wait for the visitors to set up a wall, talk it out, or even really react. He saw the ball sitting still with a clear shot at goal, and he took matters into his own hands to put his side ahead.

Sevilla’s keeper Sergio Rico had no chance, their players were up in arms, and manager Jorge Sampaoli was furious, but the ref wasn’t having it. A free kick is meant to be an advantage for the attacking team, and Nacho took full advantage of it. Smart thinking, and it put his side in the driver’s seat for the title.

Nacho average goal.

*Runs away hiding*",fox-sports
9,Steve Kerr will be at Oracle Arena for Spurs-Warriors Game 1 | FOX Sports,"Warriors coach Steve Kerr hasn’t been on the bench since Game 2 of Golden State’s first-round series against the Blazers due to complications from back surgery from almost two years ago. Kerr won’t be on the bench for Game 1 of the Western Conference finals against the Spurs, but the reigning NBA Coach of the Year will be at Oracle Arena.

Warriors assistant coach Mike Brown, who has been filling in as head coach, told reporters that Kerr is expected to watch the game from the locker room. Kerr was seen entering Oracle before Sunday’s game.

Steve Kerr is back at Oracle Arena for the start of the Western Conference Finals. pic.twitter.com/xBjSfnG0NY — Arash Markazi (@ArashMarkazi) May 14, 2017

The Warriors haven’t provided an update on if or when Kerr would be returning to the bench, but this is a positive sign in his recovery.",fox-sports
9,Watch Dustin Johnson's perfect recovery shot from the middle of the gallery | FOX Sports,"Dustin Johnson fell out of contention at the Players Championship with a 2-over par round of 74 on Saturday, but he vaulted up the leaderboard on Sunday with a stretch of three birdies in four holes capped by this phenomenal recovery at the 12th.

Dustin Johnson took the scenic route to birdie on No. 12. #QuickHits pic.twitter.com/ka8Gg4KmwP — PGA TOUR (@PGATOUR) May 14, 2017

Johnson hit his approach to the short, drive-able 302-yard par 4 well left of the green and into a crowd of fans, but he was able to flip his second shot over the water and nearly holed out for eagle.",fox-sports
9,Spurs coach Gregg Popovich has a hilarious strategy in store for the Warriors | FOX Sports,"As the chess match between the Golden State Warriors and San Antonio Spurs prepares to get underway, one of the biggest questions facing the underdog Spurs is how to combat the Warriors’ seemingly endless onslaught of scoring.

That strategic problem will fall upon Spurs coach Gregg Popovich, who formulated a game plan that slowed down the Rockets’ offense in the West Conference semifinals. So how will Popovich pull off the same magic against the Warriors?

It’s pretty simple.

“Pray,” Popovich said after practice Saturday, via the San Antonio Express-News.

All jokes aside, the Spurs did win two of three regular-season matchups against the Warriors, but both teams rested a majority of their stars in one of San Antonio’s victories. The Spurs will have their hands full trying to keep the Warriors’ quartet of stars – Steph Curry, Klay Thompson, Kevin Durant and Draymond Green – under control in this series.

But it’s safe to say Popovich will have a more intricate game plan in store for Golden State, which is trying to reach the Finals for the third consecutive year, than what he’s already divulged.",fox-sports
9,Clint Bowyer on 'Mother's Week' and 'family living at its finest' | FOX Sports,"Mother’s Day has changed dramatically in recent years for Monster Energy NASCAR Cup Series driver Clint Bowyer.

Let him explain.

“It is always Ma Bowyer that I have always thought about and now you have mom that lives with you,” said Bowyer, referring first to his own mother, Jana Bowyer, and then to his wife, Lorra, who is the mother of his two young children, son Cash and daughter Presley, born just last December.

Asked prior to Saturday night’s Go Bowling 400 at Kansas Speedway what he had planned for Mother’s Day, Bowyer laughed and said he worked on it all last week before he and his family arrived in his home state for the race.

“We had a great week,though,” he said. “I think you could call it a Mother’s Week. We took the family and road-tripped in a bus.

“Stopped in Memphis and went to the zoo, which I am sure she wanted to do. I think that is exactly what she wanted to do. Then we went to Big Cedar Lodge and swam in the pool for Cash and that is, I am sure, exactly what she wanted to do.

“Then we had a cabin where she slept in one bed with the baby and I slept in the other with Cash. So surely that is what she had in mind for a Mother’s Week. That is family living at its finest, right?”

FOX Fantasy Auto Form a Racing Team, Compete for Prizes

Play Now!",fox-sports
9,All 33 drivers entered for the Indianapolis 500 | FOX Sports,"Entry list

Thirty-three drivers will race in the 101st running of the Indianapolis 500, which is set for May 28.

Seven of the 33 drivers have won here in the past, while four rookies will be making their first start at the historic event, including two-time Formula One World Champion Fernando Alonso.

Here are all 33 drivers who will race in the 2017 Indianapolis 500:",fox-sports
9,Results and highlights from all the exciting fights on the UFC 211: Miocic vs. dos Santos 2 main card | FOX Sports,"Stipe Miocic defeats Junior dos Santos via first-round knockout

Stipe Miocic made quick work of former heavyweight champion Junior dos Santos on Saturday night as he finished the Brazilian early in the first round of their UFC 211 main event bout.

Miocic stalked JDS around the Octagon, landing precise strikes before dropping “Cigano” with a vicious right hand and finishing with ground-and-pound.",fox-sports
9,"Check out the emotional final day at White Hart Lane as Spurs win, then say goodbye to their home | FOX Sports","Mauricio Pochettino's men pulled off a 2-1 win, capping an undefeated season at home. Spurs won 17 of their 19 matches at the Lane, drawing the other two in a magnificent final year at their old ground.

This content is subject to copyright. AFP/Getty Images",fox-sports
16,Carl Bernstein: Comey firing is a 'dangerous' moment,"Carl Bernstein says the Trump administration could put the United States in a ""more dangerous"" situation than the Watergate scandal did during President Richard Nixon's tenure.

Bernstein, a CNN contributor whose reporting for the Washington Post helped topple Nixon in the 1970s, said Sunday on CNN's ""Reliable Sources"" that he is concerned Republicans in Congress haven't voiced more skepticism of President Trump's decision to fire FBI Director James Comey last week.

Comey's department was investigating potential ties between the Trump campaign and Russia.

Related: Trump's chief of staff: 'We've looked at' changing libel laws

""The Republicans during Watergate were heroic. They are the ones who said, 'What did the president know, and when did he know it?'"" Bernstein said.

He added that those Republicans investigated and supported the impeachment of Nixon ""because they were willing to see the truth served."" Nixon resigned before a trial in the U.S. Senate could happen.

Bernstein said there has not been ""something similar"" yet from Republicans today. He said while ""numerous"" members of the party have been quietly critical of Trump, conservative leadership has been either silent or supportive of him.

Related: Carl Bernstein: Trump's attacks on the press 'more treacherous' than Nixon's

""It's a different dynamic than we've ever had to deal with before,"" he said. ""Richard Nixon was a criminal president. Donald Trump is a president with whom there is grave question about his fitness and ability to conduct the office of the president -- and that's going hand-in-hand with the possible coverup into collusion with a foreign power.""

Bernstein said he thinks it's more difficult for journalists to work today than during the Nixon era. Fewer people are interested in the ""best obtainable version of the truth,"" he said.

Instead, he said they look for information on both sides to support what they already believe.",cnn
16,See Paul McCartney's 'Pirates of the Caribbean' character,"Paul McCartney is making a cameo in the new 'Pirates of the Caribbean' movie. (Photo: Noam Galai, WireImage)

Here's a new look for Paul McCartney,

The usually clean-cut musician has a long beard, hat and Johnny Depp-style eyeliner in a photo he shared Saturday. What's the occasion? McCartney makes a cameo in the fifth Pirates movie, Pirates of the Caribbean: Dead Men Tell No Tales.

#PiratesLife #PaulMcCartney ☠️ A post shared by Paul McCartney (@paulmccartney) on May 13, 2017 at 11:18am PDT

In the movie, out May 26, McCartney plays what IMDb calls ""Jail Guard 2.""

He's not the first English rocker to make an appearance in the Pirates franchise. Keith Richards played Captain Teague, the father of Depp's Jack Sparrow, in On Stranger Tides and At World's End.

Read or Share this story: https://usat.ly/2reNb6S",usa-today
